date,store_id,product_category,units_sold,revenue,promotion_active
2025-11-30,STR_005,Toys,65,1477.3,0
2025-12-16,STR_001,Clothing,186,8771.74,1
2025-06-09,STR_020,Clothing,176,7278.79,1
2025-03-30,STR_015,Clothing,14,622.26,0
2025-04-11,STR_007,Clothing,17,829.46,0
2025-02-07,STR_010,Toys,91,2358.65,0
2025-07-17,STR_017,Toys,66,1501.38,0
2025-04-22,STR_010,Home,146,10549.72,1
2025-05-02,STR_011,Home,99,8543.81,0
2025-09-30,STR_012,Clothing,26,1081.33,1
2025-07-19,STR_019,Electronics,21,3391.29,0
2025-07-09,STR_019,Electronics,41,6071.49,0
2025-12-27,STR_005,Clothing,16,650.0,0
2025-03-20,STR_019,Home,63,5302.27,0
2025-07-03,STR_001,Home,61,4867.77,0
2025-11-21,STR_001,Electronics,47,7326.29,0
2025-12-23,STR_006,Electronics,178,25285.47,1
2025-07-27,STR_004,Clothing,16,710.58,0
2025-08-08,STR_005,Home,51,4153.54,0
2025-04-12,STR_014,Clothing,39,1762.66,0
2025-11-25,STR_016,Food,96,837.91,0
2025-11-11,STR_004,Clothing,74,3208.22,0
2025-10-16,STR_011,Clothing,16,772.69,0
2025-09-28,STR_010,Food,184,1446.74,1
2025-07-01,STR_020,Electronics,14,1975.01,0
2025-05-25,STR_018,Clothing,53,2267.41,0
2025-02-13,STR_013,Toys,22,566.32,0
2025-11-16,STR_006,Home,80,6154.85,0
2025-03-10,STR_006,Food,23,177.74,0
2025-08-23,STR_013,Toys,32,759.93,0
2025-12-13,STR_014,Food,69,597.57,0
2025-02-01,STR_002,Toys,54,1324.45,0
2025-11-28,STR_008,Food,94,840.77,1
2025-09-12,STR_014,Toys,100,2748.14,0
2025-12-10,STR_012,Food,27,212.16,0
2025-11-04,STR_011,Clothing,64,2616.64,1
2025-02-20,STR_014,Clothing,138,6579.12,1
2025-02-03,STR_005,Home,38,3115.3,0
2025-05-04,STR_007,Electronics,89,13385.34,0
2025-08-19,STR_020,Food,12,100.81,0
2025-07-12,STR_019,Home,17,1485.45,0
2025-11-18,STR_005,Toys,21,566.06,0
2025-04-21,STR_018,Clothing,96,4177.03,0
2025-04-21,STR_014,Clothing,128,6029.58,1
2025-07-04,STR_013,Electronics,44,6621.08,1
2025-05-26,STR_019,Home,39,3036.41,0
2025-01-26,STR_007,Home,95,7888.72,0
2025-06-26,STR_013,Toys,54,1373.43,0
2025-07-24,STR_019,Toys,29,761.33,0
2025-10-25,STR_005,Food,99,896.6,0
2025-10-18,STR_017,Clothing,14,631.5,0
2025-03-05,STR_009,Toys,29,660.71,0
2025-04-07,STR_009,Food,182,1403.99,1
2025-04-24,STR_011,Food,25,204.84,0
2025-04-12,STR_017,Toys,50,1260.25,0
2025-08-07,STR_015,Toys,51,1286.11,0
2025-11-05,STR_010,Electronics,92,13469.67,0
2025-08-08,STR_010,Electronics,92,14291.57,0
2025-02-14,STR_013,Home,79,6553.2,0
2025-06-14,STR_007,Clothing,80,3267.64,0
2025-01-11,STR_009,Home,12,921.32,0
2025-08-26,STR_012,Toys,128,3006.61,1
2025-12-24,STR_017,Toys,26,648.19,0
2025-03-22,STR_018,Toys,42,1121.42,1
2025-07-13,STR_002,Electronics,16,2462.76,0
2025-06-18,STR_013,Electronics,25,4046.96,0
2025-05-04,STR_007,Electronics,38,5527.93,0
2025-10-06,STR_001,Toys,22,598.46,1
2025-07-29,STR_016,Food,35,274.6,0
2025-07-20,STR_014,Home,170,13193.62,1
2025-03-05,STR_011,Home,88,7574.23,0
2025-11-09,STR_004,Food,94,832.54,0
2025-09-19,STR_009,Toys,19,503.53,0
2025-07-01,STR_020,Food,42,353.91,1
2025-12-16,STR_003,Electronics,82,11198.74,0
2025-08-30,STR_001,Toys,17,448.89,0
2025-12-21,STR_018,Food,53,476.79,0
2025-10-04,STR_006,Toys,19,514.64,0
2025-08-22,STR_006,Food,11,100.43,0
2025-05-15,STR_015,Electronics,23,3586.32,0
2025-12-26,STR_019,Home,76,5611.04,0
2025-12-07,STR_011,Electronics,39,5383.89,0
2025-12-06,STR_007,Home,68,5268.99,0
2025-11-15,STR_013,Food,41,373.17,0
2025-02-02,STR_010,Clothing,25,1134.62,0
2025-04-15,STR_004,Clothing,72,3388.03,0
2025-08-19,STR_016,Home,82,6458.38,0
2025-06-12,STR_018,Food,95,761.53,0
2025-07-19,STR_011,Home,100,7595.48,0
2025-06-04,STR_006,Toys,69,1790.12,0
2025-02-22,STR_017,Clothing,64,3002.81,0
2025-01-02,STR_005,Toys,184,4194.82,1
2025-07-17,STR_016,Home,52,4070.68,0
2025-12-19,STR_007,Clothing,60,2513.12,0
2025-03-29,STR_017,Electronics,39,5618.75,0
2025-02-12,STR_012,Electronics,10,1624.53,0
2025-07-06,STR_013,Food,26,238.93,0
2025-01-30,STR_020,Toys,20,544.18,0
2025-07-23,STR_004,Food,186,1630.4,1
2025-05-27,STR_013,Food,68,631.63,1
2025-12-09,STR_010,Food,186,1573.44,1
2025-09-28,STR_005,Toys,32,829.88,0
2025-02-25,STR_006,Electronics,77,12330.75,0
2025-08-27,STR_007,Toys,32,791.42,0
2025-08-21,STR_018,Home,87,6355.94,0
2025-08-16,STR_008,Food,88,747.05,0
2025-12-17,STR_017,Clothing,38,1772.25,1
2025-01-27,STR_012,Home,88,7190.88,0
2025-09-15,STR_005,Home,43,3271.77,0
2025-09-14,STR_019,Toys,38,889.91,0
2025-03-06,STR_008,Home,29,2308.06,0
2025-04-18,STR_016,Toys,86,2202.95,0
2025-07-16,STR_006,Food,84,679.08,0
2025-12-28,STR_018,Food,100,876.5,0
2025-02-13,STR_017,Toys,50,1346.54,1
2025-06-11,STR_016,Clothing,76,3311.47,1
2025-08-11,STR_013,Home,94,6881.32,0
2025-01-23,STR_005,Toys,198,5223.52,1
2025-05-17,STR_013,Electronics,44,6041.48,0
2025-08-23,STR_001,Electronics,19,2576.74,0
2025-04-03,STR_014,Clothing,176,8024.08,1
2025-03-19,STR_009,Food,56,487.01,0
2025-02-13,STR_006,Food,60,484.37,0
2025-12-01,STR_005,Clothing,73,3205.76,0
2025-10-04,STR_010,Home,70,5430.99,1
2025-06-16,STR_008,Food,62,487.76,1
2025-03-26,STR_006,Electronics,26,3835.78,0
2025-04-14,STR_001,Toys,69,1700.03,0
2025-07-22,STR_010,Home,69,5876.51,0
2025-05-18,STR_018,Electronics,108,15259.4,1
2025-08-06,STR_008,Electronics,81,11513.81,0
2025-02-08,STR_002,Clothing,29,1307.55,0
2025-10-31,STR_014,Food,75,633.5,0
2025-12-03,STR_004,Toys,77,1899.39,0
2025-01-15,STR_019,Home,12,969.67,0
2025-03-01,STR_003,Toys,34,779.53,0
2025-02-21,STR_011,Electronics,87,12528.75,0
2025-09-06,STR_015,Clothing,92,4124.0,0
2025-08-20,STR_011,Toys,78,1825.75,1
2025-01-02,STR_009,Clothing,96,4237.75,0
2025-06-06,STR_011,Food,28,255.28,0
2025-02-16,STR_003,Food,186,1519.37,1
2025-05-26,STR_012,Food,64,591.44,0
2025-09-27,STR_015,Electronics,51,7238.43,0
2025-06-05,STR_009,Toys,66,1766.37,0
2025-12-21,STR_005,Toys,35,796.62,0
2025-11-08,STR_005,Food,97,868.55,0
2025-07-09,STR_016,Food,108,963.64,1
2025-04-17,STR_008,Toys,43,1089.83,0
2025-08-09,STR_006,Food,29,238.78,0
2025-10-29,STR_003,Food,68,577.88,0
2025-01-05,STR_006,Home,67,5792.33,0
2025-07-06,STR_013,Electronics,44,6602.99,0
2025-11-23,STR_017,Home,200,17187.09,1
2025-10-15,STR_012,Electronics,28,3830.93,1
2025-12-26,STR_002,Electronics,36,5222.5,0
2025-08-02,STR_001,Home,40,3006.44,0
2025-03-14,STR_019,Food,66,549.41,0
2025-12-14,STR_015,Electronics,13,1955.43,0
2025-09-09,STR_017,Toys,69,1558.35,0
2025-12-15,STR_003,Clothing,42,1740.29,1
2025-12-17,STR_012,Toys,87,2046.61,0
2025-07-23,STR_017,Food,65,570.39,0
2025-02-19,STR_008,Clothing,64,2834.55,0
2025-09-11,STR_018,Home,26,2186.55,0
2025-08-22,STR_004,Home,96,7920.06,0
2025-07-29,STR_009,Electronics,81,12643.32,0
2025-05-03,STR_010,Electronics,35,5448.2,0
2025-12-08,STR_001,Food,54,423.98,1
2025-07-15,STR_008,Toys,178,4314.61,1
2025-09-08,STR_015,Toys,44,1184.72,0
2025-02-09,STR_017,Home,64,4970.93,0
2025-03-20,STR_003,Clothing,41,1888.6,0
2025-06-22,STR_014,Clothing,102,4818.01,1
2025-12-18,STR_001,Food,200,1677.58,1
2025-09-30,STR_012,Home,82,6063.66,0
2025-09-23,STR_002,Electronics,75,12091.73,0
2025-10-11,STR_003,Food,81,747.1,0
2025-09-13,STR_018,Toys,70,1849.55,0
2025-04-18,STR_007,Clothing,33,1457.25,0
2025-02-09,STR_017,Home,78,6782.48,0
2025-01-19,STR_003,Toys,22,576.72,0
2025-08-03,STR_002,Food,48,405.63,0
2025-09-22,STR_017,Home,32,2322.9,1
2025-06-07,STR_005,Clothing,57,2818.33,0
2025-06-10,STR_003,Home,48,4184.71,0
2025-03-05,STR_017,Home,90,6719.57,0
2025-01-01,STR_002,Home,92,7313.9,0
2025-05-06,STR_018,Food,22,186.32,0
2025-04-19,STR_002,Toys,43,1079.41,0
2025-02-13,STR_017,Food,30,274.65,0
2025-09-22,STR_019,Electronics,42,6637.03,0
2025-02-16,STR_004,Food,63,484.86,0
2025-09-13,STR_018,Home,46,3937.4,0
2025-03-27,STR_002,Toys,57,1365.08,0
2025-01-04,STR_018,Electronics,82,11496.31,0
2025-07-28,STR_018,Electronics,20,2724.64,0
2025-07-12,STR_013,Electronics,45,6173.52,0
2025-08-09,STR_016,Clothing,74,3156.0,0
2025-04-25,STR_004,Home,90,6737.36,0
2025-10-04,STR_012,Toys,42,1065.58,0
2025-08-22,STR_004,Electronics,84,11647.06,0
2025-08-26,STR_005,Electronics,166,26988.98,1
2025-07-05,STR_020,Electronics,52,7597.56,0
2025-04-21,STR_005,Electronics,58,8550.2,0
2025-06-10,STR_014,Food,58,450.3,0
2025-06-22,STR_014,Toys,76,1726.52,0
2025-10-13,STR_006,Food,72,565.23,0
2025-11-10,STR_006,Toys,10,250.36,0
2025-12-27,STR_004,Electronics,76,10595.1,0
2025-06-08,STR_005,Electronics,29,4214.71,0
2025-08-12,STR_013,Food,100,922.64,0
2025-06-16,STR_015,Home,104,9098.72,1
2025-05-12,STR_005,Clothing,85,3574.6,0
2025-06-18,STR_013,Electronics,14,1894.82,0
2025-02-19,STR_006,Toys,100,2490.99,0
2025-12-15,STR_003,Home,84,6133.5,0
2025-06-25,STR_019,Clothing,38,1744.15,0
2025-11-20,STR_012,Toys,39,900.96,0
2025-02-03,STR_013,Home,19,1575.73,0
2025-02-24,STR_020,Food,10,81.96,0
2025-03-06,STR_007,Food,34,282.7,1
2025-04-18,STR_002,Home,56,4645.29,0
2025-05-06,STR_011,Home,156,12665.68,1
2025-01-09,STR_007,Electronics,93,13450.59,0
2025-09-08,STR_011,Food,69,616.76,0
2025-01-30,STR_006,Toys,70,1657.55,0
2025-04-09,STR_007,Home,90,7143.7,0
2025-04-26,STR_014,Food,87,775.0,0
2025-11-28,STR_007,Clothing,35,1568.75,0
2025-10-30,STR_012,Home,47,3762.13,0
2025-04-16,STR_020,Toys,198,5040.53,1
2025-02-02,STR_004,Toys,43,1010.5,0
2025-01-17,STR_006,Toys,82,1847.3,0
2025-08-18,STR_004,Food,37,304.47,0
2025-01-17,STR_013,Electronics,24,3467.1,0
2025-12-24,STR_002,Toys,18,438.45,0
2025-04-12,STR_020,Electronics,92,14859.85,0
2025-05-04,STR_001,Electronics,65,10544.45,0
2025-07-17,STR_007,Electronics,78,11673.85,0
2025-06-02,STR_001,Toys,60,1591.78,0
2025-11-19,STR_006,Home,132,11054.55,1
2025-11-23,STR_011,Clothing,10,457.9,0
2025-09-17,STR_010,Toys,67,1666.57,0
2025-04-19,STR_008,Home,102,8431.52,1
2025-10-13,STR_016,Toys,120,3011.65,1
2025-03-27,STR_019,Home,200,15666.32,1
2025-04-05,STR_008,Clothing,94,4207.02,0
2025-08-07,STR_019,Home,53,4196.7,0
2025-05-27,STR_019,Home,30,2211.52,0
2025-09-03,STR_010,Food,62,541.02,0
2025-11-21,STR_002,Home,31,2244.9,0
2025-03-30,STR_016,Food,97,759.42,0
2025-04-17,STR_010,Food,73,666.8,0
2025-02-19,STR_015,Food,27,218.11,0
2025-01-10,STR_002,Food,82,654.91,0
2025-05-15,STR_006,Food,128,1184.83,1
2025-02-24,STR_016,Home,110,8720.16,1
2025-10-19,STR_003,Home,156,12025.08,1
2025-01-12,STR_019,Home,35,2596.75,0
2025-07-08,STR_004,Home,41,3572.28,0
2025-06-28,STR_008,Home,70,5122.38,0
2025-01-19,STR_011,Electronics,95,14722.32,0
2025-04-28,STR_012,Home,64,5531.48,0
2025-07-27,STR_004,Home,41,3192.52,0
2025-09-21,STR_003,Toys,89,2110.33,0
2025-05-06,STR_005,Home,15,1206.11,0
2025-11-18,STR_006,Electronics,170,26995.67,1
2025-05-20,STR_008,Clothing,86,3560.88,0
2025-11-06,STR_019,Food,19,159.71,0
2025-07-27,STR_017,Home,47,3966.68,0
2025-03-29,STR_013,Clothing,80,3265.5,1
2025-10-13,STR_003,Home,74,6019.97,0
2025-07-23,STR_019,Food,164,1381.52,1
2025-06-17,STR_002,Electronics,29,4759.5,0
2025-03-21,STR_009,Electronics,21,3224.98,0
2025-02-16,STR_008,Toys,44,1075.62,0
2025-10-30,STR_013,Toys,69,1759.47,0
2025-12-25,STR_006,Home,14,1223.98,0
2025-04-04,STR_006,Home,32,2347.55,1
2025-04-10,STR_015,Home,86,6576.08,0
2025-05-27,STR_018,Electronics,44,6948.19,0
2025-12-27,STR_015,Electronics,41,6078.08,0
2025-06-15,STR_004,Toys,46,1146.06,1
2025-09-17,STR_018,Food,11,90.8,0
2025-06-02,STR_008,Food,32,287.55,1
2025-09-21,STR_008,Toys,56,1539.92,0
2025-10-26,STR_020,Clothing,97,4673.51,0
2025-05-12,STR_012,Clothing,30,1437.6,1
2025-05-31,STR_002,Electronics,45,6487.37,0
2025-08-11,STR_015,Home,69,6010.34,0
2025-08-04,STR_011,Food,21,163.04,0
2025-10-28,STR_015,Clothing,47,2196.52,0
2025-03-01,STR_018,Toys,89,2218.89,0
2025-03-12,STR_007,Home,98,8570.38,1
2025-10-31,STR_003,Electronics,24,3462.02,0
2025-08-26,STR_016,Toys,11,294.79,0
2025-08-29,STR_012,Home,108,8324.57,1
2025-06-19,STR_015,Toys,114,3002.01,1
2025-04-20,STR_010,Clothing,99,4572.67,0
2025-11-25,STR_014,Toys,44,1088.13,0
2025-11-18,STR_015,Toys,54,1393.87,0
2025-11-02,STR_005,Electronics,23,3271.01,0
2025-04-09,STR_006,Electronics,54,7948.48,0
2025-08-19,STR_011,Electronics,25,4029.18,0
2025-11-15,STR_006,Clothing,11,499.85,0
2025-02-04,STR_013,Home,38,3241.12,0
2025-09-20,STR_004,Food,28,219.69,0
2025-06-28,STR_008,Home,28,2250.56,1
2025-01-06,STR_011,Electronics,36,4875.85,0
2025-12-22,STR_015,Electronics,108,14778.62,1
2025-10-15,STR_004,Clothing,70,3419.19,0
2025-09-21,STR_020,Electronics,38,6153.32,1
2025-09-29,STR_019,Toys,58,1522.45,0
2025-02-17,STR_004,Food,76,650.84,1
2025-02-05,STR_001,Home,55,4214.05,0
2025-07-21,STR_013,Toys,78,1861.96,0
2025-08-27,STR_019,Electronics,79,11763.59,0
2025-07-08,STR_002,Food,32,273.53,0
2025-10-27,STR_013,Clothing,38,1824.68,0
2025-06-21,STR_008,Home,25,2131.87,0
2025-02-01,STR_017,Toys,62,1678.52,0
2025-03-12,STR_018,Electronics,22,3266.95,1
2025-10-16,STR_019,Home,80,5878.05,0
2025-11-29,STR_006,Food,96,854.0,0
2025-12-08,STR_008,Electronics,86,13686.09,0
2025-09-20,STR_008,Toys,31,703.33,0
2025-07-12,STR_020,Clothing,25,1044.64,0
2025-07-28,STR_007,Clothing,77,3778.84,0
2025-01-11,STR_005,Food,40,371.85,0
2025-08-14,STR_017,Toys,76,1797.28,0
2025-12-02,STR_014,Toys,38,890.99,1
2025-12-16,STR_013,Home,40,3428.49,0
2025-02-15,STR_016,Home,75,6484.04,0
2025-02-12,STR_011,Home,37,3061.87,0
2025-07-02,STR_019,Home,36,2701.41,0
2025-01-11,STR_005,Home,41,3558.01,0
2025-03-13,STR_014,Home,168,12266.08,1
2025-08-28,STR_014,Toys,29,750.5,0
2025-02-09,STR_016,Food,57,517.43,0
2025-09-28,STR_011,Toys,27,617.49,0
2025-10-20,STR_009,Clothing,94,3933.07,0
2025-05-07,STR_009,Electronics,42,6766.35,0
2025-11-16,STR_010,Electronics,91,13370.32,0
2025-05-02,STR_008,Clothing,17,795.36,0
2025-02-22,STR_019,Toys,69,1622.09,0
2025-11-15,STR_001,Home,48,4050.36,0
2025-07-20,STR_011,Home,25,2194.63,0
2025-06-10,STR_005,Home,49,3717.83,0
2025-11-22,STR_014,Home,30,2490.71,1
2025-03-04,STR_015,Toys,82,2141.6,0
2025-01-06,STR_005,Electronics,69,10084.15,0
2025-05-11,STR_010,Home,19,1425.28,0
2025-01-07,STR_018,Electronics,30,4164.06,0
2025-06-09,STR_008,Electronics,63,9959.18,0
2025-02-11,STR_019,Electronics,89,14447.63,0
2025-06-22,STR_010,Clothing,188,8796.05,1
2025-01-21,STR_001,Food,72,665.44,1
2025-06-04,STR_011,Toys,44,1024.48,0
2025-05-30,STR_010,Toys,43,1117.1,0
2025-11-29,STR_008,Food,23,202.9,0
2025-02-28,STR_006,Toys,132,3177.12,1
2025-03-02,STR_009,Toys,72,1707.6,0
2025-04-04,STR_016,Toys,92,2127.62,0
2025-04-04,STR_020,Toys,21,518.39,0
2025-04-27,STR_004,Food,11,84.43,0
2025-07-29,STR_002,Home,70,5677.92,0
2025-01-10,STR_004,Food,46,378.5,1
2025-12-30,STR_006,Electronics,99,13515.39,0
2025-04-27,STR_002,Clothing,86,3949.89,1
2025-09-24,STR_001,Clothing,162,7002.28,1
2025-01-05,STR_005,Electronics,92,13156.65,0
2025-02-03,STR_003,Home,122,8914.65,1
2025-07-29,STR_015,Toys,52,1242.03,0
2025-07-29,STR_012,Clothing,89,3782.25,0
2025-04-28,STR_013,Clothing,50,2353.24,0
2025-10-05,STR_002,Clothing,48,2126.85,0
2025-09-27,STR_015,Home,40,3062.4,0
2025-08-25,STR_008,Food,68,590.3,1
2025-06-04,STR_016,Clothing,132,6183.64,1
2025-03-25,STR_015,Electronics,41,6208.11,0
2025-10-30,STR_013,Clothing,46,2150.44,0
2025-01-15,STR_001,Home,22,1766.32,1
2025-09-22,STR_014,Electronics,36,5550.15,1
2025-11-06,STR_016,Food,59,466.16,0
2025-09-07,STR_003,Toys,38,942.54,0
2025-11-07,STR_016,Home,72,5364.71,0
2025-03-07,STR_010,Food,78,729.06,0
2025-11-24,STR_017,Electronics,46,6922.67,0
2025-06-02,STR_001,Electronics,48,7894.09,0
2025-03-19,STR_001,Toys,17,405.59,0
2025-07-07,STR_013,Home,73,6400.47,0
2025-05-31,STR_009,Electronics,92,14710.65,1
2025-06-13,STR_006,Food,40,344.38,0
2025-06-22,STR_002,Home,80,5845.29,0
2025-09-08,STR_009,Electronics,27,4397.71,0
2025-08-26,STR_013,Electronics,85,12695.27,0
2025-03-07,STR_015,Food,100,798.83,0
2025-07-15,STR_005,Toys,126,2894.59,1
2025-03-30,STR_009,Toys,19,446.65,0
2025-03-20,STR_006,Electronics,22,3348.6,0
2026-01-01,STR_009,Home,54,4741.31,1
2025-06-19,STR_001,Toys,52,1416.94,0
2025-06-15,STR_017,Clothing,20,956.61,1
2025-10-06,STR_018,Toys,80,1997.13,1
2025-04-18,STR_010,Toys,180,4064.31,1
2025-02-21,STR_002,Electronics,67,9581.59,0
2025-08-10,STR_012,Electronics,66,9919.05,0
2025-11-03,STR_002,Food,42,392.6,0
2025-02-05,STR_001,Electronics,120,16830.67,1
2025-07-03,STR_007,Clothing,45,2044.44,0
2025-08-30,STR_003,Home,60,4981.21,1
2025-05-05,STR_008,Electronics,96,15225.89,1
2025-01-30,STR_020,Toys,41,1027.86,0
2025-06-17,STR_005,Food,83,725.19,0
2025-09-03,STR_007,Home,106,8584.02,1
2025-12-19,STR_008,Toys,87,2202.39,0
2025-05-20,STR_014,Home,88,6577.2,1
2025-09-10,STR_017,Electronics,60,9675.07,0
2025-12-09,STR_011,Electronics,78,10690.65,1
2025-05-02,STR_006,Clothing,94,4069.36,0
2025-03-19,STR_009,Food,28,243.26,0
2025-09-11,STR_011,Home,48,4186.1,0
2025-05-13,STR_010,Electronics,49,6829.16,0
2025-06-02,STR_016,Food,40,326.17,0
2025-08-09,STR_001,Toys,88,2099.4,0
2025-05-09,STR_010,Home,16,1265.98,0
2025-03-01,STR_015,Electronics,188,26371.99,1
2025-02-12,STR_019,Electronics,164,24777.67,1
2025-08-12,STR_017,Clothing,124,5359.64,1
2025-04-06,STR_007,Electronics,79,10739.91,0
2025-05-06,STR_017,Electronics,35,5538.58,0
2025-04-06,STR_001,Clothing,37,1632.32,0
2025-07-25,STR_008,Home,76,6534.96,0
2025-06-17,STR_010,Toys,20,476.69,0
2025-11-15,STR_020,Toys,28,752.83,0
2025-04-25,STR_008,Toys,144,3286.36,1
2025-03-17,STR_020,Clothing,69,3192.78,0
2025-01-24,STR_011,Clothing,44,2167.3,0
2025-03-23,STR_011,Electronics,52,8094.22,0
2025-10-18,STR_014,Toys,54,1381.1,0
2025-01-30,STR_009,Toys,41,1095.56,0
2025-07-17,STR_013,Food,68,586.7,1
2025-12-31,STR_020,Electronics,72,10491.64,1
2025-02-02,STR_001,Clothing,46,2023.58,0
2025-06-16,STR_002,Toys,62,1596.63,1
2025-04-21,STR_014,Clothing,78,3737.36,0
2025-12-08,STR_005,Toys,72,1637.29,0
2025-12-27,STR_008,Toys,44,1164.16,0
2025-10-30,STR_013,Electronics,14,2138.58,0
2025-01-15,STR_019,Toys,80,2156.51,0
2025-07-13,STR_006,Toys,70,1727.22,1
2025-10-22,STR_019,Home,71,6113.26,0
2025-03-15,STR_016,Toys,39,988.4,0
2025-07-22,STR_020,Food,38,353.48,0
2025-09-03,STR_005,Home,50,4370.23,1
2025-05-28,STR_015,Toys,70,1839.42,0
2025-07-04,STR_005,Food,17,145.43,0
2025-05-24,STR_020,Electronics,196,26889.36,1
2025-05-15,STR_002,Clothing,90,4113.34,0
2025-04-20,STR_010,Home,50,4228.39,0
2025-06-25,STR_016,Electronics,198,28428.68,1
2025-04-05,STR_001,Home,58,4599.89,1
2025-02-26,STR_017,Electronics,53,8024.71,0
2025-04-26,STR_014,Clothing,31,1286.21,0
2025-01-09,STR_004,Toys,99,2682.36,0
2025-01-15,STR_013,Clothing,84,3546.95,0
2025-10-23,STR_003,Food,22,202.14,0
2025-06-29,STR_013,Clothing,162,7740.16,1
2025-03-20,STR_019,Electronics,144,23177.21,1
2025-03-19,STR_009,Toys,77,2098.37,0
2025-10-01,STR_003,Electronics,64,8728.9,0
2025-08-16,STR_003,Electronics,20,2859.3,0
2025-08-11,STR_014,Clothing,66,2827.0,0
2025-09-08,STR_015,Home,148,11493.93,1
2025-05-09,STR_007,Toys,32,800.1,1
2025-11-30,STR_001,Food,61,557.1,0
2025-03-10,STR_003,Clothing,63,2919.28,0
2025-01-06,STR_015,Electronics,21,2987.4,0
2025-09-23,STR_009,Home,144,12588.51,1
2025-01-12,STR_010,Toys,75,1997.8,0
2025-11-27,STR_014,Home,94,7718.27,0
2025-02-15,STR_019,Toys,39,999.62,0
2025-02-05,STR_005,Home,156,11382.57,1
2025-09-03,STR_001,Food,31,268.42,0
2025-03-30,STR_001,Electronics,78,10565.94,0
2025-02-10,STR_006,Food,38,329.9,0
2025-12-10,STR_016,Toys,58,1437.0,0
2025-12-06,STR_008,Toys,78,1768.29,0
2025-12-28,STR_013,Toys,82,2135.6,0
2025-06-04,STR_017,Food,58,534.19,0
2025-10-13,STR_016,Food,176,1434.53,1
2025-11-08,STR_011,Clothing,96,4685.25,0
2025-10-09,STR_013,Electronics,51,7197.07,0
2025-12-27,STR_005,Food,45,383.14,0
2025-10-19,STR_019,Food,82,712.29,0
2025-02-11,STR_014,Home,178,13005.54,1
2025-07-26,STR_020,Clothing,16,698.55,0
2025-02-05,STR_015,Home,13,1059.2,0
2025-11-16,STR_011,Electronics,92,13650.16,0
2025-06-20,STR_009,Home,94,7251.52,1
2025-08-16,STR_011,Toys,136,3399.53,1
2025-01-20,STR_005,Electronics,47,6945.38,0
2025-09-08,STR_012,Home,17,1494.1,0
2025-11-13,STR_014,Food,40,318.74,0
2025-09-03,STR_011,Toys,22,604.05,0
2025-10-06,STR_019,Toys,86,2075.63,0
2025-01-21,STR_015,Electronics,62,9859.75,1
2025-12-21,STR_019,Electronics,81,12973.73,0
2025-01-22,STR_010,Electronics,46,7103.12,1
2025-12-25,STR_019,Electronics,17,2584.81,0
2025-10-07,STR_020,Toys,55,1488.65,0
2025-11-10,STR_003,Electronics,62,9055.93,0
2025-10-31,STR_007,Electronics,88,12588.82,0
2025-07-15,STR_010,Clothing,46,2235.93,0
2025-05-20,STR_015,Toys,71,1946.43,0
2025-04-22,STR_005,Toys,97,2608.79,0
2025-08-11,STR_020,Clothing,58,2493.24,1
2025-12-31,STR_004,Toys,83,1886.6,0
2025-03-23,STR_013,Electronics,73,10921.11,0
2025-11-14,STR_005,Food,58,508.86,0
2025-11-05,STR_019,Clothing,96,4748.42,1
2025-01-27,STR_008,Food,97,794.24,0
2025-07-14,STR_001,Toys,80,1818.05,0
2025-03-13,STR_014,Home,38,2989.07,0
2025-04-17,STR_002,Toys,138,3670.43,1
2025-01-23,STR_013,Electronics,32,5073.18,0
2025-11-02,STR_008,Clothing,44,2077.42,0
2025-08-22,STR_003,Clothing,16,747.63,0
2025-09-15,STR_012,Toys,19,447.74,0
2025-05-27,STR_009,Toys,19,432.77,0
2025-01-24,STR_006,Food,94,726.67,0
2025-01-26,STR_014,Toys,29,746.47,0
2025-07-19,STR_004,Electronics,13,1795.78,0
2025-10-06,STR_002,Clothing,90,4019.0,0
2025-08-14,STR_008,Clothing,93,4194.39,0
2025-05-13,STR_019,Clothing,71,3282.7,0
2025-08-14,STR_012,Food,13,109.56,0
2025-05-31,STR_017,Clothing,57,2588.49,0
2025-05-01,STR_005,Electronics,52,8041.21,1
2025-09-05,STR_015,Toys,64,1573.69,0
2025-07-16,STR_016,Home,79,6841.32,0
2025-11-24,STR_016,Toys,186,4234.49,1
2025-03-12,STR_003,Home,186,13698.84,1
2025-08-17,STR_006,Toys,85,2045.77,0
2025-07-11,STR_010,Electronics,34,5086.8,1
2025-02-28,STR_013,Toys,25,673.9,0
2025-06-05,STR_008,Clothing,60,2960.09,1
2025-09-25,STR_017,Home,51,3959.45,0
2025-08-21,STR_001,Clothing,19,899.17,0
2025-10-01,STR_003,Toys,176,4764.41,1
2025-10-27,STR_010,Toys,94,2578.35,0
2025-06-28,STR_019,Food,106,839.37,1
2025-05-08,STR_001,Food,42,352.85,0
2025-05-18,STR_010,Food,27,220.95,0
2025-04-20,STR_017,Food,51,393.64,0
2025-01-14,STR_012,Clothing,19,904.99,0
2025-11-17,STR_011,Clothing,66,3257.3,1
2025-02-05,STR_018,Toys,65,1478.97,0
2025-07-01,STR_019,Clothing,70,3281.76,0
2025-07-13,STR_009,Food,38,329.35,0
2025-04-12,STR_004,Toys,70,1819.27,0
2025-11-16,STR_020,Clothing,45,1921.02,0
2025-09-08,STR_019,Food,94,798.26,0
2025-12-17,STR_001,Toys,10,232.62,0
